adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/7DttTTSMBMPjXKw0UZC2lk3bfqR.jpg,[35],109443,en,Anchorman 2: The Legend Continues,"With the 70s behind him, San Diego's top rated newsman, Ron Burgundy, returns to take New York's first 24-hour news channel by storm.",19.355,/55volAzeebtFzyrx7DJkegvw8Ta.jpg,2013-12-18,Anchorman 2: The Legend Continues,False,6.1,2060
False,/eqZ5t82asfprFcNS56eVruNT5G5.jpg,"[10751, 35]",10481,en,102 Dalmatians,"Get ready for a howling good time as an all new assortment of irresistible animal heroes are unleashed in this great family tail! In an unlikely alliance, the outrageous Waddlesworth - a parrot who thinks he's a Rottweiler - teams up with Oddball - an un-marked Dalmatian puppy eager to earn her spots! Together they embark on a laugh-packed quest to outwit the ever-scheming Cruella De Vil.",14.177,/dSxnIika9yWwTvEbpsmoGdeh65E.jpg,2000-10-07,102 Dalmatians,False,5.5,1103
False,/6o118G9UWkjSJyxTmTK3ZhKFdkc.jpg,"[35, 18, 10751, 10749]",13969,en,First Daughter,"Samantha MacKenzie, the daughter of the president of the United States, arrives at college with a group of Secret Service agents. Samantha, however, resents their presence and decides she wants to attend school just like a normal student. Her father agrees to recall the agents but secretly assigns James, an undercover agent, to pose as a student. They fall in love, but their romance is jeopardized when Samantha learns James' true identity.",16.013,/iUZ3hDMo8SGY2IoujCKwVt8ukm9.jpg,2004-09-24,First Daughter,False,6.2,682
False,/mNze0i9yp8BcgPzgGb6uxgPzpbt.jpg,[35],9955,en,Blades of Glory,"When a much-publicized ice-skating scandal strips them of their gold medals, two world-class athletes skirt their way back onto the ice via a loophole that allows them to compete together as a pairs team.",14.733,/yclY3zyzrL1MS9b6Eygs9ks0ZTY.jpg,2007-03-30,Blades of Glory,False,6.1,1374
False,/vJRKUPV4MCBfYDwkhLdniWXzpyC.jpg,"[35, 10749]",20407,en,The Answer Man,"Twenty years ago, Arlen Faber wrote a book about spirituality that became wildly popular. These days, he's a curmudgeonly recluse who only enjoys the company of his chiropractor, Elizabeth. As Elizabeth's warmth starts to melt Arlen's cold heart, he comes to realize what love really means.",11.334,/uX8gerSIU6MPGQ8wWwA6fAzyky.jpg,2009-01-18,The Answer Man,False,6.4,88
False,/p8rcQU2QSr0Dw78WjYLULqBjkoI.jpg,"[12, 10751]",262788,es,El inventor de juegos,"Young Ivan Drago's newfound love of board games catapults him into the fantastical and competitive world of game invention, and pits him against the inventor Morodian, who has long desired to destroy the city of Zyl, founded by Ivan's grandfather. To save his family and defeat Morodian, Ivan must come to know what it is to be a true games maker.",4.301,/woCMoXjzZPfrLfTc0wCBPe7cmr4.jpg,2014-07-03,The Games Maker,False,5.2,59
False,/euCnMxNRlHNxA4f9BMnWbmxPOse.jpg,"[10751, 16, 35]",20352,en,Despicable Me,"Villainous Gru lives up to his reputation as a despicable, deplorable and downright unlikable guy when he hatches a plan to steal the moon from the sky. But he has a tough time staying on task after three orphans land in his care.",63.433,/fb9zF01GKOkNziYVusg20laWsGh.jpg,2010-07-08,Despicable Me,False,7.2,12914
False,/mXBDQ9n2osF0BqBjXY9JDyadyRb.jpg,"[35, 18, 14]",9339,en,Click,"A married workaholic, Michael Newman doesn't have time for his wife and children, not if he's to impress his ungrateful boss and earn a well-deserved promotion. So when he meets Morty, a loopy sales clerk, he gets the answer to his prayers: a magical remote that allows him to bypass life's little distractions with increasingly hysterical results.",25.016,/x7rM5dwQefvpXqHKQs4TrpoRyz3.jpg,2006-06-23,Click,False,6.2,5738
False,/ww1eIoywghjoMzRLRIcbJLuKnJH.jpg,"[28, 53]",343611,en,Jack Reacher: Never Go Back,"When Major Susan Turner is arrested for treason, ex-investigator Jack Reacher undertakes the challenging task to prove her innocence and ends up exposing a shocking conspiracy.",105.051,/wxLUQ1pIms3HAlVGYvEG9zg2kDs.jpg,2016-10-19,Jack Reacher: Never Go Back,False,5.8,3908
False,/a4KUVG5P5hBSgAgHHindbnyubTF.jpg,"[14, 12, 10751]",68728,en,Oz the Great and Powerful,"Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.",35.683,/7lBgN59T5m1DaC9XcLkHOXdK9ax.jpg,2013-03-07,Oz the Great and Powerful,False,5.9,5850
False,/ld9gXxcJoc1JF0SriRiHvIdK6yh.jpg,"[10749, 27, 35, 53]",58431,en,Pride and Prejudice and Zombies,"A zombie outbreak has fallen upon the land in this reimagining of Jane Austen's classic tale of the tangled relationships between lovers from different social classes in 19th century England. Feisty heroine Elizabeth Bennet is a master of martial arts and weaponry and the handsome Mr. Darcy is a fierce zombie killer, yet the epitome of upper class prejudice. As the zombie outbreak intensifies, they must swallow their pride and join forces on the blood-soaked battlefield in order to conquer the undead once and for all.",35.401,/jsJlOhVHiz1xXr36616EI8tJ4b2.jpg,2016-02-04,Pride and Prejudice and Zombies,False,6.1,1838
False,/c7JgVgsF2qMp2UbCr9mCx85CIZo.jpg,"[14, 28, 53]",12437,en,Underworld: Rise of the Lycans,"A prequel to the first two Underworld films, this fantasy explains the origins of the feud between the Vampires and the Lycans. Aided by his secret love, Sonja, courageous Lucian leads the Lycans in battle against brutal Vampire king Viktor. Determined to break the king's enslavement of his people, Lucian faces off against the Death Dealer army in a bid for Lycan independence.",32.343,/6pLPWF7AXhljLJf8WTli9BuVfyv.jpg,2009-01-22,Underworld: Rise of the Lycans,False,6.5,2974
False,/5VdpO1zWqritRhZnulbbhprBatW.jpg,"[28, 12, 878]",11411,en,Superman IV: The Quest for Peace,"With global superpowers engaged in an increasingly hostile arms race, Superman leads a crusade to rid the world of nuclear weapons. But Lex Luthor, recently sprung from jail, is declaring war on the Man of Steel and his quest to save the planet. Using a strand of Superman's hair, Luthor synthesizes a powerful ally known as Nuclear Man and ignites an epic battle spanning Earth and space.",21.218,/vhs3P0JwqzlgfBqhjnCWDEOtDmS.jpg,1987-07-23,Superman IV: The Quest for Peace,False,4.5,934
False,/A8I20DNPLcusT0YFBAe1WumXiyU.jpg,"[28, 14, 878]",9947,en,Elektra,"Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins.",19.144,/9Azi1GBNj3gPPwmQWAMcATg7JOl.jpg,2005-01-13,Elektra,False,5,1911
False,/iWxqpJorA1YQ27FrJfpMhMmfCah.jpg,[35],9757,en,Norbit,"A mild-mannered guy who is engaged to a monstrous woman meets the woman of his dreams, and schemes to find a way to be with her.",50.532,/adBqvVwyzHgDzZJnNCqe8RWImxV.jpg,2007-02-08,Norbit,False,5.6,1789
False,/nkpqhZKTXF18J94e2QVNhnO1ALr.jpg,"[18, 28, 53, 80]",9869,en,Patriot Games,"When CIA Analyst Jack Ryan interferes with an IRA assassination, a renegade faction targets Jack and his family as revenge.",17.216,/9IT7gnszrRthduYxCLqaIkM55Un.jpg,1992-06-04,Patriot Games,False,6.7,1226
False,/gUIyXIjQIFlmeXVcmVDAaKhhk04.jpg,"[16, 10751, 12, 878]",15512,en,Monsters vs Aliens,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...",36.193,/hpHarddVj34j53T7NsoUGdKj4mP.jpg,2009-03-19,Monsters vs Aliens,False,6.2,3749
False,/pmYZxNYWA2FAZjgee7nWS8NKjsM.jpg,"[9648, 28, 53, 878, 12]",5137,en,Sky Captain and the World of Tomorrow,"When gigantic robots attack New York City, ""Sky Captain"" uses his private air force to fight them off. His ex-girlfriend, reporter Polly Perkins, has been investigating the recent disappearance of prominent scientists. Suspecting a link between the global robot attacks and missing men, Sky Captain and Polly decide to work together. They fly to the Himalayas in pursuit of the mysterious Dr. Totenkopf, the mastermind behind the robots.",14.004,/ceW9Zi43hEQPdxkPkohVCcG1CuT.jpg,2004-09-17,Sky Captain and the World of Tomorrow,False,5.8,986
False,/yBCekmb7vK70xUhtsRQBcTu65sB.jpg,"[878, 18]",840,en,Close Encounters of the Third Kind,"After an encounter with UFOs, a line worker feels undeniably drawn to an isolated area in the wilderness where something spectacular is about to happen.",21.178,/b4LwQftAw5Jalb1iS2ZaiJC4jiq.jpg,1977-11-18,Close Encounters of the Third Kind,False,7.4,3267
False,/eFw5YSorHidsajLTayo1noueIxI.jpg,"[28, 53, 35]",509967,en,6 Underground,"After faking his death, a tech billionaire recruits a team of international operatives for a bold and bloody mission to take down a brutal dictator.",48.454,/lnWkyG3LLgbbrIEeyl5mK5VRFe4.jpg,2019-12-10,6 Underground,False,6.3,3613
False,/jPgK390hufgEdCgSaU6CSoMl12d.jpg,"[80, 28, 18, 53]",13051,en,Max Payne,"A DEA agent whose family was slain as part of a conspiracy, and an assassin out to avenge her sister's death, join forces to solve a series of murders in New York City.",17.472,/3cWnCG5NyXJYARO2hmNqfbbgrMA.jpg,2008-10-15,Max Payne,False,5.3,1634
False,/gVnhsOJgKEkXCfs7RDs00mEBxMH.jpg,"[18, 28, 53, 80]",7461,en,Vantage Point,The attempted assassination of the American president is told and re-told from several different perspectives.,13.425,/4mSh7NZiW36rUbpIgcKeGVcbSSx.jpg,2008-02-01,Vantage Point,False,6.4,1651
False,,"[28, 53, 10752]",91339,en,Kill Zone,"An American colonel will pay any price to defeat the Viet Cong. When his unauthorized fighting force in Cambodia is discovered, he becomes a one man army, fighting a war of his own for a cause he knows is just.",1.589,/llw8lhm35W8X3AOQaAhAYXzWtGP.jpg,1993-01-01,Kill Zone,False,1,1
False,/bCfE0w0s0gscCguq8auNX4sC3Se.jpg,[18],222649,en,Rosewater,"In 2009, Iranian Canadian journalist Maziar Bahari was covering Iran's volatile elections for Newsweek. One of the few reporters living in the country with access to US media, he made an appearance on The Daily Show with Jon Stewart, in a taped interview with comedian Jason Jones. The interview was intended as satire, but if the Tehran authorities got the joke they didn't like it - and it would quickly came back to haunt Bahari when he was rousted from his family home and thrown into prison.",9.151,/wBqskkwzm8evtfdjGsgPx1qypjk.jpg,2014-11-07,Rosewater,False,6.6,153
False,/yr9UxlMes1AzYUxscoPo7dSmiTv.jpg,"[53, 27]",332704,en,Backtrack,"Troubled psychotherapist Peter Bowers is suffering from nightmares and eerie visions. When he uncovers a horrifying secret that all of his patients share, he is put on a course that takes him back to the small hometown he fled years ago. There he confronts his demons and unravels a mystery 20 years in the making.",11.04,/8L4jifugHPASkrssmOUVdQxn3WN.jpg,2015-07-25,Backtrack,False,5.8,297
False,/xKY0rD5OlNv360z2EznqFdUgzWZ.jpg,[35],273641,en,Jackass Presents: Bad Grandpa .5,"Bad Grandpa .5 gives you a whole new perspective on the world of Irving Zisman with bonus scenes and pranks also featuring Spike Jonze as ""Gloria"" and Catherine Keener as Irving's wife ""Ellie"", plus a look at the evolution of Johnny Knoxville's naughty alter-ego, the makeup effects, and a behind-the-scenes peek at the idiocy it takes to make a hidden camera movie in public.",14.623,/48HKtHMiQJYQFjFWULnlCEqkELG.jpg,2014-06-03,Jackass Presents: Bad Grandpa .5,False,5.9,190
False,/3ixn2R4tPEUQuq5AWw5EngopyWZ.jpg,"[18, 10402, 10749]",10197,en,Nine,"Arrogant, self-centered movie director Guido Contini finds himself struggling to find meaning, purpose, and a script for his latest film endeavor. With only a week left before shooting begins, he desperately searches for answers and inspiration from his wife, his mistress, his muse, and his mother.",11.766,/zSXVI01jUCt6bvcbUSjHlTtnWgE.jpg,2009-12-03,Nine,False,5.6,476
False,/qMp8cqGbqje5wmb4w4cZelurKw0.jpg,"[28, 12, 16, 14, 878]",15359,en,Wonder Woman,"On the mystical island of Themyscira, a proud and fierce warrior race of Amazons have raised a daughter of untold beauty, grace and strength: Princess Diana. When an Army fighter pilot, Steve Trevor, crash-lands on the island, the rebellious and headstrong Diana defies Amazonian law by accompanying Trevor back to civilization.",16.314,/u6sI0yLJXkmrbSJzVRCmmfa4nhx.jpg,2009-03-03,Wonder Woman,False,7.3,435
False,/o0UGl6icA4DbhmDNgdZ5AWvuTtM.jpg,[35],653349,en,Vacation Friends,"When a straight-laced couple that has fun with a rowdy couple on vacation in Mexico return to the States, they discover that the crazy couple they met in Mexico followed them back home and decide to play tricks on them.",76.208,/uTgZuqUQbaCB6Wfk03N8IUEuzQf.jpg,2021-08-27,Vacation Friends,False,7.2,410
False,/g2XhZJhFiHcczWcXEEldItG53gd.jpg,"[878, 28, 12, 16]",321528,en,Batman vs. Robin,"Damian Wayne is having a hard time coping with his father's ""no killing"" rule. Meanwhile, Gotham is going through hell with threats such as the insane Dollmaker, and the secretive Court of Owls.",43.283,/aGp9XDXmVM5lCKHWtgBC15S7XLr.jpg,2015-04-14,Batman vs. Robin,False,7.3,696
False,/5IsTrvzM3dEB5w4Yj5FNX3j0FIK.jpg,"[27, 9648, 53]",39995,en,Long Weekend,"When a suburban couple goes camping for the weekend at a remote beach, they discover that nature isn't in an accommodating mood.",8.088,/p9S9UuYA4uHdoH9FecB3sU9zpfm.jpg,1979-03-29,Long Weekend,False,6.3,102
False,/dTyi0w6oM61CQHzEqxi9XNdSGJ5.jpg,"[18, 9648, 53]",80318,en,The Motel Life,A pair of working-class brothers flee their Reno Motel after getting involved in a fatal hit-and-run accident.,6.961,/8Vygm1h8MsqSN6WKMdq4MwBbM5B.jpg,2012-11-16,The Motel Life,False,6,46
False,/xHRabofjmMGoIV3mb6xgy4nwOcS.jpg,[27],801071,en,The Jack in the Box: Awakening,"When a vintage Jack-in-the-box is opened by a dying woman, she enters into a deal with the demon within that would see her illness cured in return for helping it claim six innocent victims.",1064.47,/3Ib8vlWTrAKRrTWUrTrZPOMW4jp.jpg,2022-01-03,The Jack in the Box: Awakening,False,5.6,39
False,/c6GyiCJDHrZV6DiIuziyRaBcJwy.jpg,"[18, 28, 53, 10752]",162215,en,How I Live Now,An American girl on holiday in the English countryside with her family finds herself in hiding and fighting for her survival as war breaks out.,12.854,/gA6AD91r92cHFBrrny8e2xH17EJ.jpg,2013-09-10,How I Live Now,False,6.6,728
False,/lk5hfcUf6oAibrkyshaXtSjBzda.jpg,"[28, 35, 80]",417644,en,CHiPS,The adventures of two California Highway Patrol motorcycle officers as they make their rounds on the freeways of Los Angeles.,29.657,/mIHA8Xf6WmxbS83ia4vQ5ojvxV8.jpg,2017-01-16,CHiPS,False,6.1,1034
